,Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
5280,2025-07-13 16:00:00,118672.23,118700.0,118672.23,118700.0,2.08545,2025-07-13 16:00:59.999,247514.3427936,779,1.58086,187622.0418323,0
5281,2025-07-13 16:01:00,118699.99,118699.99,118653.36,118653.38,1.56819,2025-07-13 16:01:59.999,186100.9079418,2001,0.31627,37530.1464349,0
5282,2025-07-13 16:02:00,118653.38,118679.02,118640.01,118653.38,3.64211,2025-07-13 16:02:59.999,432172.8817699,1931,2.01208,238740.3366891,0
5283,2025-07-13 16:03:00,118653.39,118675.18,118653.38,118675.17,3.80747,2025-07-13 16:03:59.999,451785.6172847,774,3.51626,417227.7617547,0
5284,2025-07-13 16:04:00,118675.17,118771.88,118675.17,118771.88,5.72479,2025-07-13 16:04:59.999,679725.3485157,1669,5.12841,608932.5450055,0
5285,2025-07-13 16:05:00,118771.88,118771.88,118740.0,118760.0,3.72978,2025-07-13 16:05:59.999,442904.3976033,1523,2.58678,307162.2435741,0
5286,2025-07-13 16:06:00,118760.0,118882.85,118759.99,118862.24,10.06904,2025-07-13 16:06:59.999,1196588.0540036,2804,6.07211,721436.7631686,0
5287,2025-07-13 16:07:00,118862.25,118890.35,118785.09,118840.73,17.02575,2025-07-13 16:07:59.999,2023211.3617507,2937,4.57169,543204.1826608,0
5288,2025-07-13 16:08:00,118840.72,118865.99,118840.72,118865.99,3.71986,2025-07-13 16:08:59.999,442130.6917713,550,2.90909,345764.1748082,0
5289,2025-07-13 16:09:00,118865.99,118881.77,118859.01,118874.01,2.50117,2025-07-13 16:09:59.999,297305.5086046,952,1.74327,207213.4407387,0
5290,2025-07-13 16:10:00,118874.01,118874.01,118854.92,118854.93,2.78878,2025-07-13 16:10:59.999,331503.7037856,813,0.84465,100403.4862885,0
5291,2025-07-13 16:11:00,118854.93,118854.93,118842.16,118842.2,1.32722,2025-07-13 16:11:59.999,157745.8407768,666,0.65505,77855.8573005,0
5292,2025-07-13 16:12:00,118842.19,118842.19,118740.61,118762.01,5.96179,2025-07-13 16:12:59.999,708150.8718747,2216,1.88085,223368.410908,0
5293,2025-07-13 16:13:00,118762.01,118780.63,118762.01,118764.92,6.5877,2025-07-13 16:13:59.999,782439.286758,945,4.48535,532730.7746951,0
5294,2025-07-13 16:14:00,118764.92,118767.26,118764.92,118767.26,4.08423,2025-07-13 16:14:59.999,485071.6244368,331,2.30082,273261.0907345,0
5295,2025-07-13 16:15:00,118767.26,118826.84,118767.25,118826.84,7.1868,2025-07-13 16:15:59.999,853743.7482765,1030,5.72528,680117.9151053,0
5296,2025-07-13 16:16:00,118826.84,118889.37,118780.0,118780.01,17.49506,2025-07-13 16:16:59.999,2079264.7753459,2292,2.81819,334968.7804996,0
5297,2025-07-13 16:17:00,118780.0,118793.23,118743.43,118771.49,11.34996,2025-07-13 16:17:59.999,1347916.1040649,2401,8.64195,1026268.8499699,0
5298,2025-07-13 16:18:00,118771.49,118939.65,118771.49,118939.64,12.50679,2025-07-13 16:18:59.999,1486648.0718758,2322,11.05038,1313591.1415036,0
5299,2025-07-13 16:19:00,118939.64,118939.65,118860.0,118860.0,5.94074,2025-07-13 16:19:59.999,706427.2286775,1787,1.82262,216715.4853909,0
5300,2025-07-13 16:20:00,118860.0,118888.37,118853.46,118863.25,4.02514,2025-07-13 16:20:59.999,478472.2477302,1252,2.65385,315457.9532245,0
5301,2025-07-13 16:21:00,118863.25,118949.11,118863.25,118949.1,5.84734,2025-07-13 16:21:59.999,695217.8330751,1743,4.62731,550156.3456971,0
5302,2025-07-13 16:22:00,118949.1,118982.89,118900.0,118928.67,20.8741,2025-07-13 16:22:59.999,2482905.6352318,2140,9.78717,1164130.3326112,0
5303,2025-07-13 16:23:00,118928.66,118928.67,118895.26,118895.27,1.24722,2025-07-13 16:23:59.999,148295.882345,662,0.44401,52791.0904233,0
5304,2025-07-13 16:24:00,118895.26,118895.27,118826.87,118826.87,10.74756,2025-07-13 16:24:59.999,1277718.7667859,2428,2.41578,287164.3289491,0
5305,2025-07-13 16:25:00,118826.88,118873.78,118826.87,118873.77,3.61061,2025-07-13 16:25:59.999,429130.4659342,788,2.68451,319056.9558124,0
5306,2025-07-13 16:26:00,118873.77,118902.52,118861.86,118861.87,4.35952,2025-07-13 16:26:59.999,518280.81034,1325,1.78951,212746.5705646,0
5307,2025-07-13 16:27:00,118861.87,118873.78,118861.86,118864.0,2.44772,2025-07-13 16:27:59.999,290945.28486,567,1.46363,173970.105364,0
5308,2025-07-13 16:28:00,118864.0,118864.01,118826.87,118844.0,4.44387,2025-07-13 16:28:59.999,528087.6687913,1189,2.62935,312440.868386,0
5309,2025-07-13 16:29:00,118843.99,118844.0,118823.07,118823.07,2.79447,2025-07-13 16:29:59.999,332079.6790915,613,0.33933,40326.46835,0
5310,2025-07-13 16:30:00,118823.07,118823.07,118713.99,118729.99,11.80628,2025-07-13 16:30:59.999,1402131.2773188,2785,5.83854,693269.1243697,0
5311,2025-07-13 16:31:00,118730.0,118749.19,118729.99,118736.91,2.29689,2025-07-13 16:31:59.999,272731.2297642,639,0.56218,66749.6301209,0
5312,2025-07-13 16:32:00,118736.92,118736.92,118690.0,118721.99,5.99521,2025-07-13 16:32:59.999,711679.4966097,1689,2.10382,249735.6751854,0
5313,2025-07-13 16:33:00,118721.98,118750.93,118716.98,118743.8,8.10691,2025-07-13 16:33:59.999,962518.4677537,1557,4.59845,545949.7012349,0
5314,2025-07-13 16:34:00,118743.8,118774.64,118743.8,118774.63,2.08474,2025-07-13 16:34:59.999,247579.6861281,754,1.7006,201960.5067281,0
5315,2025-07-13 16:35:00,118774.63,118789.55,118750.8,118789.54,14.31409,2025-07-13 16:35:59.999,1700113.1213927,1643,8.73771,1037867.3475026,0
5316,2025-07-13 16:36:00,118789.55,118800.0,118752.25,118800.0,8.32888,2025-07-13 16:36:59.999,989299.0527939,1848,3.04513,361683.0413122,0
5317,2025-07-13 16:37:00,118800.0,118841.12,118799.99,118841.12,4.64828,2025-07-13 16:37:59.999,552345.4122553,1224,3.6883,438269.5729364,0
5318,2025-07-13 16:38:00,118841.11,118859.99,118818.25,118859.98,3.34027,2025-07-13 16:38:59.999,396944.773708,1644,2.95445,351095.0823761,0
5319,2025-07-13 16:39:00,118859.99,118873.3,118830.81,118830.81,3.45222,2025-07-13 16:39:59.999,410318.0540409,1325,0.81099,96387.7672137,0
5320,2025-07-13 16:40:00,118830.82,118830.82,118820.01,118820.02,1.01275,2025-07-13 16:40:59.999,120335.7172551,377,0.69609,82709.6371338,0
5321,2025-07-13 16:41:00,118820.01,118820.02,118766.93,118816.14,7.74205,2025-07-13 16:41:59.999,919737.3856922,1318,2.16611,257310.9506737,0
5322,2025-07-13 16:42:00,118816.13,118816.14,118804.25,118804.26,2.45234,2025-07-13 16:42:59.999,291373.8862403,598,1.04823,124543.4922566,0
5323,2025-07-13 16:43:00,118804.26,118832.55,118804.25,118832.54,2.02329,2025-07-13 16:43:59.999,240398.5767891,661,1.87484,222760.2176801,0
5324,2025-07-13 16:44:00,118832.54,118832.55,118832.54,118832.55,0.60801,2025-07-13 16:44:59.999,72251.3756203,194,0.29749,35351.4952995,0
5325,2025-07-13 16:45:00,118832.54,118846.12,118797.62,118846.12,7.12865,2025-07-13 16:45:59.999,847088.8926368,1526,2.05368,244014.3163326,0
5326,2025-07-13 16:46:00,118846.11,118860.0,118822.81,118822.82,4.13982,2025-07-13 16:46:59.999,492017.9026739,1108,0.92667,110126.8083053,0
5327,2025-07-13 16:47:00,118822.82,118822.82,118803.75,118803.76,2.2129,2025-07-13 16:47:59.999,262911.0891143,520,0.2246,26685.0681048,0
5328,2025-07-13 16:48:00,118803.75,118827.75,118803.75,118819.98,2.58617,2025-07-13 16:48:59.999,307270.7739527,685,1.97606,234773.6853369,0
5329,2025-07-13 16:49:00,118819.92,118819.92,118750.8,118750.81,10.71137,2025-07-13 16:49:59.999,1272356.0278745,1762,1.87763,223039.9797034,0
5330,2025-07-13 16:50:00,118750.8,118750.81,118704.0,118724.91,10.25293,2025-07-13 16:50:59.999,1217340.2967999,1699,4.45643,529029.7375443,0
5331,2025-07-13 16:51:00,118724.92,118763.31,118600.0,118608.97,41.84481,2025-07-13 16:51:59.999,4965223.6583829,3644,9.88101,1172628.4603357,0
5332,2025-07-13 16:52:00,118608.98,118608.98,118520.0,118530.89,45.06058,2025-07-13 16:52:59.999,5344229.9741131,3917,1.59745,189354.3742133,0
5333,2025-07-13 16:53:00,118530.88,118592.12,118525.24,118547.81,8.36192,2025-07-13 16:53:59.999,991291.0891735,2505,6.82213,808718.5039097,0
5334,2025-07-13 16:54:00,118547.81,118582.01,118547.8,118582.01,1.97659,2025-07-13 16:54:59.999,234363.651868,856,1.6082,190681.7174359,0
5335,2025-07-13 16:55:00,118582.0,118626.09,118577.0,118626.08,13.56302,2025-07-13 16:55:59.999,1608324.0493082,1062,2.03703,241565.3131697,0
5336,2025-07-13 16:56:00,118626.08,118642.55,118626.08,118626.1,17.63103,2025-07-13 16:56:59.999,2091526.2800226,1138,12.89541,1529734.2847721,0
5337,2025-07-13 16:57:00,118626.1,118639.65,118626.1,118632.01,3.45795,2025-07-13 16:57:59.999,410223.7566138,984,0.82198,97510.8044064,0
5338,2025-07-13 16:58:00,118632.01,118632.01,118565.25,118565.26,19.59481,2025-07-13 16:58:59.999,2324229.4242294,1368,0.12746,15119.1503754,0
5339,2025-07-13 16:59:00,118565.25,118565.26,118526.52,118528.01,27.44025,2025-07-13 16:59:59.999,3252510.582307,2639,16.8565,1997951.3882523,0
5340,2025-07-13 17:00:00,118528.0,118528.01,118451.79,118451.8,12.10461,2025-07-13 17:00:59.999,1434374.7971538,3564,1.01097,119803.3365119,0
5341,2025-07-13 17:01:00,118451.8,118475.0,118432.0,118473.69,14.03469,2025-07-13 17:01:59.999,1662463.4762306,2719,10.78084,1277022.8854975,0
5342,2025-07-13 17:02:00,118473.69,118512.94,118447.4,118495.99,7.4584,2025-07-13 17:02:59.999,883641.5222416,2120,2.43606,288605.4809872,0
5343,2025-07-13 17:03:00,118496.0,118496.0,118449.01,118449.01,2.5077,2025-07-13 17:03:59.999,297109.3722532,866,0.19263,22823.4039504,0
5344,2025-07-13 17:04:00,118449.02,118450.49,118441.13,118450.49,5.11729,2025-07-13 17:04:59.999,606112.5581505,947,3.67878,435723.7475757,0
5345,2025-07-13 17:05:00,118450.49,118450.49,118441.13,118446.22,8.70002,2025-07-13 17:05:59.999,1030489.2041746,520,5.79342,686205.8530283,0
5346,2025-07-13 17:06:00,118446.23,118446.23,118446.22,118446.23,0.99068,2025-07-13 17:06:59.999,117342.3053383,212,0.41087,48666.0025201,0
5347,2025-07-13 17:07:00,118446.23,118446.23,118382.56,118409.55,15.56112,2025-07-13 17:07:59.999,1842849.5920461,1955,2.32745,275563.1415429,0
5348,2025-07-13 17:08:00,118409.54,118549.73,118409.53,118549.72,16.468,2025-07-13 17:08:59.999,1951322.2207158,4297,10.76,1274867.6058766,0
5349,2025-07-13 17:09:00,118549.73,118637.97,118549.73,118620.8,5.36272,2025-07-13 17:09:59.999,635938.594296,1819,3.94817,468155.6352641,0
5350,2025-07-13 17:10:00,118620.79,118643.79,118607.58,118643.79,5.98195,2025-07-13 17:10:59.999,709607.1948377,1123,3.40729,404196.367782,0
5351,2025-07-13 17:11:00,118643.79,118653.01,118643.78,118653.01,2.10389,2025-07-13 17:11:59.999,249616.309268,497,0.57826,68608.4860742,0
5352,2025-07-13 17:12:00,118653.0,118653.01,118621.72,118635.01,3.63997,2025-07-13 17:12:59.999,431864.5250533,970,0.38284,45417.4511441,0
5353,2025-07-13 17:13:00,118635.0,118635.01,118620.15,118620.15,2.39738,2025-07-13 17:13:59.999,284389.218326,1329,0.40088,47552.5997676,0
5354,2025-07-13 17:14:00,118620.16,118620.16,118620.14,118620.15,2.86121,2025-07-13 17:14:59.999,339397.1405666,537,0.1222,14495.3827966,0
5355,2025-07-13 17:15:00,118620.15,118653.0,118620.14,118620.27,6.98806,2025-07-13 17:15:59.999,829026.1530112,1200,1.96378,232969.9240107,0
5356,2025-07-13 17:16:00,118620.28,118636.79,118620.27,118631.79,1.99442,2025-07-13 17:16:59.999,236598.7070407,488,0.99764,118351.2835588,0
5357,2025-07-13 17:17:00,118631.79,118631.79,118557.62,118602.03,15.66078,2025-07-13 17:17:59.999,1857180.5198244,2318,3.30967,392436.5443502,0
5358,2025-07-13 17:18:00,118602.03,118602.04,118565.69,118598.83,3.80418,2025-07-13 17:18:59.999,451088.6336434,1233,2.83752,336449.306857,0
5359,2025-07-13 17:19:00,118598.84,118598.84,118581.62,118598.82,3.88419,2025-07-13 17:19:59.999,460649.6570842,1045,0.53161,63042.9390416,0
5360,2025-07-13 17:20:00,118598.83,118642.46,118598.82,118642.45,4.53925,2025-07-13 17:20:59.999,538383.798257,1002,3.82756,453972.5237105,0
5361,2025-07-13 17:21:00,118642.45,118649.16,118642.45,118649.15,2.01667,2025-07-13 17:21:59.999,239269.7884599,503,1.58453,187997.0937819,0
5362,2025-07-13 17:22:00,118649.16,118680.53,118649.15,118680.53,1.29132,2025-07-13 17:22:59.999,153229.1437162,583,0.77007,91377.3634358,0
5363,2025-07-13 17:23:00,118680.53,118680.53,118660.0,118660.01,7.08308,2025-07-13 17:23:59.999,840618.4667439,770,0.11904,14126.8778368,0
5364,2025-07-13 17:24:00,118660.01,118660.01,118660.0,118660.0,0.56929,2025-07-13 17:24:59.999,67551.9548614,185,0.34614,41072.9758614,0
5365,2025-07-13 17:25:00,118660.01,118678.1,118660.0,118661.49,11.34659,2025-07-13 17:25:59.999,1346439.1372253,956,6.47861,768754.3138191,0
5366,2025-07-13 17:26:00,118661.5,118669.78,118661.49,118669.78,0.81761,2025-07-13 17:26:59.999,97022.7733451,303,0.67245,79796.8779395,0
5367,2025-07-13 17:27:00,118669.77,118712.71,118669.77,118712.7,2.74053,2025-07-13 17:27:59.999,325274.906926,923,1.73754,206228.8132322,0
5368,2025-07-13 17:28:00,118712.71,118721.42,118662.2,118662.21,5.68033,2025-07-13 17:28:59.999,674194.0896149,1569,1.29498,153681.0165781,0
5369,2025-07-13 17:29:00,118662.2,118670.34,118662.2,118670.34,1.08083,2025-07-13 17:29:59.999,128261.4552312,246,0.59374,70458.3336223,0
5370,2025-07-13 17:30:00,118670.33,118724.45,118670.33,118704.01,3.80958,2025-07-13 17:30:59.999,452182.327315,1460,2.66061,315778.1513046,0
5371,2025-07-13 17:31:00,118704.01,118704.16,118704.0,118704.03,10.2512,2025-07-13 17:31:59.999,1216858.5835098,428,9.66945,1147802.4983897,0
5372,2025-07-13 17:32:00,118704.03,118749.46,118704.02,118749.45,3.93092,2025-07-13 17:32:59.999,466730.7884197,908,3.85331,457514.9803131,0
5373,2025-07-13 17:33:00,118749.45,118758.44,118749.44,118749.44,13.0917,2025-07-13 17:33:59.999,1554644.7913606,1427,1.47897,175633.2505125,0
5374,2025-07-13 17:34:00,118749.45,118749.46,118749.44,118749.46,2.72868,2025-07-13 17:34:59.999,324029.2480883,304,2.21474,262999.1571395,0
5375,2025-07-13 17:35:00,118749.45,118749.46,118749.45,118749.46,1.04852,2025-07-13 17:35:59.999,124511.1818369,177,0.85229,101208.9772634,0
5376,2025-07-13 17:36:00,118749.46,118774.64,118749.45,118774.64,2.07807,2025-07-13 17:36:59.999,246789.986899,552,1.51369,179765.3811795,0
5377,2025-07-13 17:37:00,118774.64,118774.64,118774.63,118774.63,3.46808,2025-07-13 17:37:59.999,411919.9271083,479,0.82979,98558.0085256,0
5378,2025-07-13 17:38:00,118774.63,118774.63,118749.45,118760.0,12.70783,2025-07-13 17:38:59.999,1509072.0621217,1379,3.72826,442730.2667223,0
5379,2025-07-13 17:39:00,118759.99,118760.25,118759.99,118760.25,2.40856,2025-07-13 17:39:59.999,286041.1542759,227,2.0807,247104.426542,0
5380,2025-07-13 17:40:00,118760.25,118760.25,118760.24,118760.24,0.77922,2025-07-13 17:40:59.999,92540.3590495,203,0.48367,57440.7701175,0
5381,2025-07-13 17:41:00,118760.24,118760.25,118760.24,118760.25,1.13298,2025-07-13 17:41:59.999,134552.981733,209,0.50178,59591.518245,0
5382,2025-07-13 17:42:00,118760.24,118760.25,118760.24,118760.25,1.1051,2025-07-13 17:42:59.999,131241.9439268,212,0.27028,32098.52037,0
5383,2025-07-13 17:43:00,118760.25,118760.25,118760.24,118760.25,1.01019,2025-07-13 17:43:59.999,119970.4149322,180,0.80866,96036.663765,0
5384,2025-07-13 17:44:00,118760.25,118760.25,118753.16,118753.17,6.94544,2025-07-13 17:44:59.999,824828.3779839,755,0.2304,27361.1451144,0
5385,2025-07-13 17:45:00,118753.17,118753.17,118753.16,118753.16,1.07643,2025-07-13 17:45:59.999,127829.4685417,164,0.45229,53710.8712593,0
5386,2025-07-13 17:46:00,118753.16,118757.16,118753.16,118757.15,4.15395,2025-07-13 17:46:59.999,493304.2800837,387,4.00429,475531.4261483,0
5387,2025-07-13 17:47:00,118757.15,118769.77,118757.15,118769.77,2.60825,2025-07-13 17:47:59.999,309774.3308978,485,1.39257,165388.5718296,0
5388,2025-07-13 17:48:00,118769.77,118774.48,118769.76,118774.47,6.6863,2025-07-13 17:48:59.999,794155.5322295,380,2.75069,326707.1816936,0
5389,2025-07-13 17:49:00,118774.47,118774.48,118758.0,118758.0,7.64105,2025-07-13 17:49:59.999,907553.4635671,1311,2.05506,244088.1953446,0
5390,2025-07-13 17:50:00,118758.0,118773.25,118753.17,118773.25,31.13705,2025-07-13 17:50:59.999,3697673.5431921,2781,4.52826,537752.643061,0
5391,2025-07-13 17:51:00,118773.26,118800.0,118773.25,118800.0,5.15905,2025-07-13 17:51:59.999,612796.9981028,1085,4.96206,589395.1810829,0
5392,2025-07-13 17:52:00,118800.0,118840.0,118799.99,118832.07,6.52956,2025-07-13 17:52:59.999,775855.7891889,1718,3.34483,397402.3370295,0
5393,2025-07-13 17:53:00,118832.08,118844.83,118821.01,118821.01,1.76276,2025-07-13 17:53:59.999,209484.4400466,1033,0.25897,30776.1137173,0
5394,2025-07-13 17:54:00,118821.01,118821.01,118704.02,118731.98,14.73476,2025-07-13 17:54:59.999,1749693.1699831,2260,3.56954,423738.6367259,0
5395,2025-07-13 17:55:00,118731.98,118777.65,118731.98,118777.64,5.35621,2025-07-13 17:55:59.999,636059.9631267,796,4.81316,571572.5998289,0
5396,2025-07-13 17:56:00,118777.64,118798.66,118771.3,118771.31,3.03516,2025-07-13 17:56:59.999,360558.7696008,1178,0.40563,48182.3931726,0
5397,2025-07-13 17:57:00,118771.3,118771.31,118685.35,118686.61,6.2648,2025-07-13 17:57:59.999,743899.115664,1278,1.12196,133243.84406,0
5398,2025-07-13 17:58:00,118686.61,118701.0,118685.35,118700.99,8.58986,2025-07-13 17:58:59.999,1019493.6346701,916,2.23738,265546.5891367,0
5399,2025-07-13 17:59:00,118701.0,118701.0,118685.35,118699.6,2.78036,2025-07-13 17:59:59.999,329999.7537229,694,1.75019,207726.0583589,0
5400,2025-07-13 18:00:00,118699.6,118763.09,118699.59,118720.08,7.31103,2025-07-13 18:00:59.999,868077.9573992,1694,1.80902,214784.9453538,0
5401,2025-07-13 18:01:00,118720.08,118726.01,118635.0,118726.01,13.15261,2025-07-13 18:01:59.999,1560915.2367046,2885,4.69968,557772.2853994,0
5402,2025-07-13 18:02:00,118726.01,118771.27,118726.01,118752.45,1.85159,2025-07-13 18:02:59.999,219885.3097841,1433,0.99583,118252.34967,0
5403,2025-07-13 18:03:00,118752.44,118824.31,118752.44,118824.3,1.89999,2025-07-13 18:03:59.999,225697.2314117,1172,1.73756,206404.2054067,0
5404,2025-07-13 18:04:00,118824.3,118824.3,118648.0,118648.01,8.65305,2025-07-13 18:04:59.999,1027559.1462258,3919,1.20876,143535.1567775,0
5405,2025-07-13 18:05:00,118648.0,118648.0,118592.01,118627.17,5.63215,2025-07-13 18:05:59.999,668025.3147528,2721,3.88313,460542.2645274,0
5406,2025-07-13 18:06:00,118627.17,118679.31,118627.17,118679.31,5.4155,2025-07-13 18:06:59.999,642550.7932542,1218,4.48185,531768.9708835,0
5407,2025-07-13 18:07:00,118679.31,118752.75,118655.5,118748.37,8.03693,2025-07-13 18:07:59.999,954063.7902736,2515,6.29482,747271.411918,0
5408,2025-07-13 18:08:00,118748.37,118748.38,118697.13,118714.09,2.87923,2025-07-13 18:08:59.999,341810.3571078,1042,1.30716,155164.6237615,0
5409,2025-07-13 18:09:00,118714.1,118714.1,118694.44,118708.76,1.79506,2025-07-13 18:09:59.999,213073.0927494,1267,1.07683,127815.7677835,0
5410,2025-07-13 18:10:00,118708.76,118738.97,118701.91,118738.96,2.40232,2025-07-13 18:10:59.999,285178.2020667,967,1.53113,181757.6297065,0
5411,2025-07-13 18:11:00,118738.96,118752.88,118731.02,118752.88,2.27601,2025-07-13 18:11:59.999,270269.0575586,720,0.6812,80885.5683874,0
5412,2025-07-13 18:12:00,118752.87,118786.53,118752.87,118753.33,3.09278,2025-07-13 18:12:59.999,367331.2097124,1332,1.48339,176172.2659027,0
5413,2025-07-13 18:13:00,118753.32,118760.02,118741.44,118760.02,7.11504,2025-07-13 18:13:59.999,844856.5255123,772,6.91185,820727.6198587,0
5414,2025-07-13 18:14:00,118760.02,118777.59,118760.01,118777.59,1.37972,2025-07-13 18:14:59.999,163857.0672609,482,1.12915,134099.3532243,0
5415,2025-07-13 18:15:00,118777.59,118777.59,118764.0,118764.0,0.62068,2025-07-13 18:15:59.999,73719.4005791,377,0.21018,24962.850208,0
5416,2025-07-13 18:16:00,118764.0,118818.26,118764.0,118818.25,5.67988,2025-07-13 18:16:59.999,674662.8454166,1145,5.47578,650418.6344765,0
5417,2025-07-13 18:17:00,118818.25,118818.26,118782.71,118794.59,3.29984,2025-07-13 18:17:59.999,392009.9053742,1150,1.8631,221308.4719657,0
5418,2025-07-13 18:18:00,118794.58,118805.9,118794.58,118805.89,1.51175,2025-07-13 18:18:59.999,179602.5507663,389,1.23058,146198.7378887,0
5419,2025-07-13 18:19:00,118805.9,118805.9,118805.89,118805.89,0.73147,2025-07-13 18:19:59.999,86902.9454621,236,0.11038,13113.795242,0
5420,2025-07-13 18:20:00,118805.9,118870.89,118805.89,118870.89,4.97457,2025-07-13 18:20:59.999,591165.7667157,1809,3.29858,391984.7976875,0
5421,2025-07-13 18:21:00,118870.89,118919.62,118870.88,118919.61,9.17388,2025-07-13 18:21:59.999,1090772.5799987,1280,8.41131,1000106.0216957,0
5422,2025-07-13 18:22:00,118919.61,118937.03,118905.26,118937.02,10.22634,2025-07-13 18:22:59.999,1216015.6121571,1425,8.15604,969820.8430788,0
5423,2025-07-13 18:23:00,118937.02,118978.05,118937.02,118966.39,10.8369,2025-07-13 18:23:59.999,1289196.2543387,1267,8.57615,1020250.1806893,0
5424,2025-07-13 18:24:00,118966.4,118992.72,118952.13,118960.0,7.82132,2025-07-13 18:24:59.999,930567.2026159,1648,3.60918,429407.8729914,0
5425,2025-07-13 18:25:00,118960.01,118995.23,118960.0,118995.22,4.78111,2025-07-13 18:25:59.999,568883.6424171,763,2.80034,333192.5320685,0
5426,2025-07-13 18:26:00,118995.22,119070.24,118930.0,118930.0,26.98255,2025-07-13 18:26:59.999,3211088.8587906,5863,13.9252,1657209.2288514,0
5427,2025-07-13 18:27:00,118930.01,118997.45,118930.0,118997.44,3.38627,2025-07-13 18:27:59.999,402878.7629394,1006,2.45907,292551.9154545,0
5428,2025-07-13 18:28:00,118997.44,119030.55,118997.44,119030.54,4.65905,2025-07-13 18:28:59.999,554501.3609982,951,2.52964,301042.4772883,0
5429,2025-07-13 18:29:00,119030.54,119030.55,119015.98,119027.91,8.5481,2025-07-13 18:29:59.999,1017392.6617196,771,7.11868,847259.0060836,0
5430,2025-07-13 18:30:00,119027.9,119027.91,118970.09,119012.28,4.6237,2025-07-13 18:30:59.999,550169.8017423,1765,1.95166,232215.9038586,0
5431,2025-07-13 18:31:00,119012.27,119012.28,119009.87,119009.87,1.2504,2025-07-13 18:31:59.999,148812.581325,648,0.30687,36521.2808449,0
5432,2025-07-13 18:32:00,119009.87,119009.87,118949.1,118949.1,8.41279,2025-07-13 18:32:59.999,1000907.5469031,1958,3.3558,399266.5173976,0
5433,2025-07-13 18:33:00,118949.1,118971.43,118940.0,118971.42,3.80719,2025-07-13 18:33:59.999,452844.502987,890,3.37917,401931.7007708,0
5434,2025-07-13 18:34:00,118971.43,119000.0,118971.42,119000.0,3.62788,2025-07-13 18:34:59.999,431674.6561408,559,2.04846,243754.5146258,0
5435,2025-07-13 18:35:00,118999.99,119012.28,118945.61,118945.61,6.04237,2025-07-13 18:35:59.999,719015.1399349,1398,0.89411,106405.8141495,0
5436,2025-07-13 18:36:00,118945.62,118988.41,118945.61,118988.4,2.32077,2025-07-13 18:36:59.999,276088.1792919,702,1.52062,180886.4385212,0
5437,2025-07-13 18:37:00,118988.4,118998.39,118983.4,118983.4,2.34957,2025-07-13 18:37:59.999,279570.2471471,725,0.75062,89315.5857248,0
5438,2025-07-13 18:38:00,118983.4,118983.41,118926.09,118971.63,6.41665,2025-07-13 18:38:59.999,763267.5294651,1433,2.42971,288993.9729634,0
5439,2025-07-13 18:39:00,118971.63,118971.64,118949.1,118949.1,2.2327,2025-07-13 18:39:59.999,265604.2729395,692,0.17798,21172.2708149,0
5440,2025-07-13 18:40:00,118949.1,118949.1,118866.51,118866.51,4.99856,2025-07-13 18:40:59.999,594354.086111,2335,0.22792,27098.1078988,0
5441,2025-07-13 18:41:00,118866.51,118884.76,118866.51,118884.75,2.43117,2025-07-13 18:41:59.999,288993.1779236,571,2.17622,258684.4408207,0
5442,2025-07-13 18:42:00,118884.75,118892.27,118884.75,118892.26,6.561,2025-07-13 18:42:59.999,780047.6997678,434,0.57424,68269.5635833,0
5443,2025-07-13 18:43:00,118892.27,118897.87,118892.26,118897.86,3.39494,2025-07-13 18:43:59.999,403635.7786817,351,3.30274,392673.4047257,0
5444,2025-07-13 18:44:00,118897.87,118897.87,118897.86,118897.86,0.34529,2025-07-13 18:44:59.999,41054.2438569,155,0.17775,21134.0963925,0
5445,2025-07-13 18:45:00,118897.86,118897.87,118897.86,118897.86,0.60831,2025-07-13 18:45:59.999,72326.7581058,170,0.08892,10572.3986004,0
5446,2025-07-13 18:46:00,118897.87,118897.87,118834.53,118834.53,3.8809,2025-07-13 18:46:59.999,461323.9804569,1821,0.3578,42523.6329891,0
5447,2025-07-13 18:47:00,118834.53,118834.54,118834.53,118834.53,4.43437,2025-07-13 18:47:59.999,526956.3046381,234,2.9842,354626.034268,0
5448,2025-07-13 18:48:00,118834.53,118852.37,118834.53,118851.06,14.91226,2025-07-13 18:48:59.999,1772126.5713471,1031,12.9368,1537342.6326797,0
5449,2025-07-13 18:49:00,118851.07,118892.87,118851.06,118892.87,6.59203,2025-07-13 18:49:59.999,783623.9000024,863,6.36732,756909.7302539,0
5450,2025-07-13 18:50:00,118892.87,118949.13,118892.86,118949.12,5.84032,2025-07-13 18:50:59.999,694508.6648419,1333,5.66194,673294.2793989,0
5451,2025-07-13 18:51:00,118949.12,119025.0,118949.12,119025.0,15.4034,2025-07-13 18:51:59.999,1832897.7602823,2888,11.38795,1355088.1741418,0
5452,2025-07-13 18:52:00,119025.0,119025.0,119000.5,119000.51,2.42496,2025-07-13 18:52:59.999,288594.4616639,598,0.28055,33389.0191319,0
5453,2025-07-13 18:53:00,119000.51,119012.41,119000.5,119002.0,4.24567,2025-07-13 18:53:59.999,505255.5305756,648,3.00216,357266.4861031,0
